date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
20-06-2019,Ancient,x-kom,1,2334511,4524,1,121212,Vertigo,Train,Mirage,Inferno,Dust2,Overpass,0,0,Nuke
20-06-2019,Furious,9z,0,2334472,4626,1,121212,Overpass,Vertigo,Inferno,Dust2,Train,Nuke,0,0,Mirage
20-06-2019,Riot Squad,ATK,1,2334487,4502,3,123412,Vertigo,Train,0,Nuke,Mirage,0,Dust2,Inferno,Overpass
20-06-2019,Singularity,New Identity,0,2334489,4502,3,123412,Dust2,Overpass,0,Nuke,Train,0,Vertigo,Inferno,Mirage
20-06-2019,TeamOne,FURIA,1,2334488,4502,3,123412,Nuke,Mirage,0,Dust2,Vertigo,0,Train,Inferno,Overpass
20-06-2019,Party Astronauts,The Quest,1,2334490,4502,3,123412,Inferno,Mirage,0,Train,Vertigo,0,Overpass,Nuke,Dust2
20-06-2019,Beyond,Maple,0,2334509,4651,3,123412,Nuke,Mirage,0,Dust2,Train,0,Vertigo,Overpass,Inferno
20-06-2019,MIBR,North,0,2334349,4490,3,123412,Dust2,Nuke,0,Vertigo,Train,0,Mirage,Inferno,Overpass
20-06-2019,HellRaisers,Liquid,1,2334348,4490,3,123412,Dust2,Nuke,0,Train,Mirage,0,Vertigo,Inferno,Overpass
20-06-2019,Beyond,AOES,0,2334518,4651,3,123412,Nuke,Overpass,0,Vertigo,Train,0,Dust2,Mirage,Inferno
20-06-2019,Heroic,G2,0,2334351,4490,3,123412,Train,Inferno,0,Mirage,Overpass,0,Vertigo,Dust2,Nuke
20-06-2019,NRG,Astralis,0,2334350,4490,3,123412,Inferno,Vertigo,0,Mirage,Overpass,0,Train,Nuke,Dust2
20-06-2019,Spirit,Vitality,0,2334514,4501,3,123412,Dust2,Inferno,0,Train,Vertigo,0,Mirage,Overpass,Nuke
20-06-2019,MIBR,Liquid,0,2334353,4490,3,123412,Overpass,Nuke,0,Train,Inferno,0,Mirage,Dust2,Vertigo
20-06-2019,mousesports,FaZe,1,2334352,4490,3,123412,Dust2,Overpass,0,Inferno,Mirage,0,Train,Vertigo,Nuke
20-06-2019,ImmuNe ,STEP,1,2334506,4688,3,123412,Vertigo,Dust2,0,Inferno,Nuke,0,Mirage,Overpass,Train
20-06-2019,Copenhagen Flames,AGF,1,2334507,4688,3,123412,Vertigo,Mirage,0,Train,Inferno,0,Overpass,Dust2,Nuke
20-06-2019,cats,Nordavind,1,2334515,4684,3,123412,Vertigo,Nuke,0,Train,Dust2,0,Mirage,Overpass,Inferno
20-06-2019,Copenhagen Flames,ImmuNe ,1,2334525,4688,3,123412,Inferno,Dust2,0,Overpass,Vertigo,0,Train,Mirage,Nuke
20-06-2019,Movistar Riders,Sprout,0,2334513,4501,3,123412,Dust2,Mirage,0,Vertigo,Inferno,0,Overpass,Train,Nuke
20-06-2019,AVANGAR,x-kom,0,2334492,4605,3,123412,Nuke,Train,0,Inferno,Dust2,0,Mirage,Overpass,Vertigo
19-06-2019,TYLOO,Liquid,1,2334342,4490,3,123412,Nuke,Dust2,0,Train,Vertigo,0,Mirage,Overpass,Inferno
19-06-2019,Heroic,fnatic,1,2334344,4490,3,123412,Train,Inferno,0,Vertigo,Dust2,0,Nuke,Mirage,Overpass
19-06-2019,24BHB,Maple,0,2334485,4651,3,123412,Vertigo,Overpass,0,Dust2,Nuke,0,Inferno,Mirage,Train
19-06-2019,MIBR,Luminosity,1,2334343,4490,3,123412,Inferno,Overpass,0,Nuke,Vertigo,0,Mirage,Dust2,Train
19-06-2019,Cloud9,G2,1,2334346,4490,3,123412,Vertigo,Train,0,Mirage,Dust2,0,Inferno,Overpass,Nuke
19-06-2019,SHIFT,AOES,0,2334486,4651,3,123412,Nuke,Inferno,0,Vertigo,Overpass,0,Dust2,Mirage,Train
19-06-2019,Maple,VG.Anthrax,0,2334482,4651,3,123412,Dust2,Nuke,0,Mirage,Overpass,0,Train,Vertigo,Inferno
19-06-2019,D13,AOES,0,2334481,4651,3,123412,Vertigo,Overpass,0,Dust2,Train,0,Nuke,Mirage,Inferno
19-06-2019,New Identity,INTZ,1,2334458,4643,3,123412,Train,Dust2,0,Inferno,Vertigo,0,Overpass,Mirage,Nuke
19-06-2019,North,FaZe,0,2334345,4490,3,123412,Vertigo,Train,0,Overpass,Nuke,0,Inferno,Mirage,Dust2
19-06-2019,FATE,BLUEJAYS,1,2334475,4679,3,121234,Nuke,Dust2,0,Overpass,Mirage,0,Inferno,Train,Vertigo
19-06-2019,HellRaisers,mousesports,0,2334347,4490,3,123412,Train,Dust2,0,Vertigo,Overpass,0,Mirage,Nuke,Inferno
19-06-2019,AGO,Tricked,0,2334491,4605,3,123412,Nuke,Train,0,Vertigo,Overpass,0,Mirage,Dust2,Inferno
19-06-2019,Budapest Five,Bpro,0,2334476,4679,3,121234,Nuke,Overpass,0,Vertigo,Dust2,0,Mirage,Train,Inferno
19-06-2019,GamerLegion,Vitality,1,2334495,4501,3,123412,Nuke,Dust2,0,Train,Mirage,0,Vertigo,Overpass,Inferno
19-06-2019,Epsilon,Sprout,1,2334497,4501,3,123412,Vertigo,Train,0,Overpass,Nuke,0,Inferno,Mirage,Dust2
19-06-2019,Espada,Nordavind,1,2334484,4684,3,123412,Inferno,Nuke,0,Train,Mirage,0,Dust2,Overpass,Vertigo
19-06-2019,Spirit,CR4ZY,1,2334494,4501,3,123412,Dust2,Mirage,0,Overpass,Vertigo,0,Inferno,Train,Nuke
19-06-2019,Chaos,Movistar Riders,1,2334496,4501,3,123412,Nuke,Vertigo,0,Dust2,Mirage,0,Overpass,Inferno,Train
19-06-2019,eSuba,Gravity,0,2334438,4670,3,123412,Vertigo,Mirage,0,Inferno,Train,0,Overpass,Dust2,Nuke
18-06-2019,Sinisters,Rejected,1,2334470,4626,1,121212,Inferno,Nuke,Vertigo,Overpass,Dust2,Train,0,0,Mirage
18-06-2019,TYLOO,FaZe,1,2334333,4490,1,122112,Nuke,Train,Dust2,Overpass,Mirage,Inferno,0,0,Vertigo
18-06-2019,Beyond,D13,0,2334362,4651,1,121212,Nuke,Inferno,Overpass,Mirage,Vertigo,Dust2,0,0,Train
18-06-2019,SHIFT,AOES,0,2334363,4651,1,121212,Mirage,Nuke,Overpass,Vertigo,Dust2,Train,0,0,Inferno
18-06-2019,Beyond,SHIFT,0,2334397,4651,1,121212,Dust2,Nuke,Train,Mirage,Inferno,Overpass,0,0,Vertigo
18-06-2019,fnatic,NRG,0,2334330,4490,1,122112,Dust2,Train,Vertigo,Inferno,Mirage,Overpass,0,0,Nuke
18-06-2019,Grayhound,G2,1,2334329,4490,1,122112,Dust2,Overpass,Vertigo,Mirage,Train,Inferno,0,0,Nuke
18-06-2019,Heroic,DETONA,0,2334332,4490,1,122112,Train,Mirage,Inferno,Overpass,Vertigo,Nuke,0,0,Dust2
18-06-2019,Cloud9,Astralis,1,2334331,4490,1,122112,Nuke,Overpass,Vertigo,Dust2,Mirage,Train,0,0,Inferno
18-06-2019,North,Liquid,0,2334334,4490,1,122112,Overpass,Mirage,Vertigo,Nuke,Train,Inferno,0,0,Dust2
18-06-2019,VG.Anthrax,24BHB,0,2334365,4651,1,123412,Train,Mirage,0,Dust2,Nuke,0,Overpass,Vertigo,Inferno
18-06-2019,HellRaisers,Luminosity,0,2334335,4490,1,122112,Dust2,Vertigo,Train,Nuke,Inferno,Overpass,0,0,Mirage
18-06-2019,NRG,G2,0,2334338,4490,3,123412,Inferno,Vertigo,0,Mirage,Nuke,0,Train,Dust2,Overpass
18-06-2019,cats,forZe,1,2334483,4684,3,123412,Nuke,Dust2,0,Vertigo,Overpass,0,Mirage,Inferno,Train
18-06-2019,Cloud9,DETONA,1,2334339,4490,3,123412,Vertigo,Nuke,0,Overpass,Inferno,0,Dust2,Mirage,Train
18-06-2019,Heroic,Astralis,0,2334340,4490,3,123412,Train,Nuke,0,Mirage,Overpass,0,Vertigo,Inferno,Dust2
18-06-2019,OFFSET,DreamEaters,1,2334301,4642,3,123412,Mirage,Vertigo,0,Nuke,Inferno,0,Dust2,Overpass,Train
18-06-2019,KOVA,Nemiga,0,2334415,4642,3,123412,Vertigo,Nuke,0,Train,Mirage,0,Dust2,Inferno,Overpass
18-06-2019,Grayhound,fnatic,0,2334337,4490,3,123412,Vertigo,Overpass,0,Nuke,Mirage,0,Dust2,Train,Inferno
18-06-2019,MIBR,mousesports,1,2334336,4490,1,122112,Nuke,Train,Dust2,Overpass,Mirage,Vertigo,0,0,Inferno
17-06-2019,SJ,GameAgents,1,2334468,4524,1,121212,Overpass,Mirage,Vertigo,Train,Dust2,Nuke,0,0,Inferno
17-06-2019,New Identity,TeamOne,0,2334467,4666,3,123412,Overpass,Dust2,0,Mirage,Vertigo,0,Inferno,Train,Nuke
17-06-2019,ATK,Singularity,1,2334465,4645,3,123412,Nuke,Overpass,0,Dust2,Train,0,Inferno,Vertigo,Mirage
17-06-2019,Party Astronauts,eUnited,1,2334464,4645,3,123412,Inferno,Train,0,Vertigo,Nuke,0,Overpass,Dust2,Mirage
17-06-2019,eUnited,Singularity,1,2334469,4645,3,123412,Vertigo,Train,0,Dust2,Inferno,0,Overpass,Nuke,Mirage
17-06-2019,Tricked,OpTic,1,2334196,4310,3,123412,Vertigo,Overpass,0,Inferno,Dust2,0,Train,Mirage,Nuke
17-06-2019,Sprout,G2,0,2334443,4632,3,123412,Vertigo,Inferno,0,Mirage,Train,0,Dust2,Overpass,Nuke
17-06-2019,Ancient,Aristocracy,1,2334197,4310,3,123412,Vertigo,Mirage,0,Inferno,Dust2,0,Overpass,Train,Nuke
17-06-2019,forZe,Liquid,0,2334444,4632,3,123412,Vertigo,Dust2,0,Train,Nuke,0,Mirage,Overpass,Inferno
17-06-2019,Budapest Five,BLUEJAYS,1,2334441,4679,3,121234,Nuke,Inferno,0,Overpass,Mirage,0,Dust2,Vertigo,Train
17-06-2019,Espada,Syman,1,2334436,4678,3,123412,Inferno,Train,0,Nuke,Dust2,0,Overpass,Vertigo,Mirage
17-06-2019,Ancient,OpTic,1,2334198,4310,3,123412,Vertigo,Mirage,0,Inferno,Train,0,Overpass,Nuke,Dust2
17-06-2019,Liquid,G2,1,2334474,4632,3,123412,Train,Dust2,0,Mirage,Inferno,0,Overpass,Nuke,Vertigo
17-06-2019,FATE,Bpro,0,2334442,4679,3,121234,Nuke,Overpass,0,Vertigo,Inferno,0,Mirage,Train,Dust2
17-06-2019,Dracarys,Unique,0,2334437,4678,3,123412,Vertigo,Inferno,0,Overpass,Dust2,0,Mirage,Train,Nuke
16-06-2019,Thunder Logic,Singularity,1,2334461,4645,3,123412,Vertigo,Mirage,0,Dust2,Train,0,Inferno,Nuke,Overpass
16-06-2019,Holo,ATK,1,2334453,4645,3,123412,Vertigo,Dust2,0,Nuke,Mirage,0,Overpass,Inferno,Train
16-06-2019,Lowkey,Lazarus,1,2334434,4643,3,123412,Inferno,Dust2,0,Overpass,Vertigo,0,Nuke,Mirage,Train
16-06-2019,Rugratz,Front,0,2334450,4645,3,123412,Vertigo,Mirage,0,Train,Overpass,0,Nuke,Dust2,Inferno
16-06-2019,Variance,Big Frames,0,2334454,4645,3,123412,Dust2,Inferno,0,Overpass,Vertigo,0,Train,Nuke,Mirage
16-06-2019,Party Astronauts,Good Game PR,0,2334449,4645,3,123412,Inferno,Vertigo,0,Dust2,Nuke,0,Overpass,Train,Mirage
16-06-2019,Prospects,Bushido Boyz,1,2334448,4645,3,123412,Vertigo,Inferno,0,Train,Nuke,0,Overpass,Dust2,Mirage
16-06-2019,Thunder Logic,LiViD,0,2334452,4645,3,123412,Overpass,Mirage,0,Vertigo,Dust2,0,Inferno,Nuke,Train
16-06-2019,Variance,ATK,1,2334462,4645,3,123412,Dust2,Vertigo,0,Nuke,Train,0,Mirage,Inferno,Overpass
16-06-2019,Bushido Boyz,eUnited,1,2334460,4645,3,123412,Train,Vertigo,0,Inferno,Nuke,0,Dust2,Overpass,Mirage
16-06-2019,Party Astronauts,Rugratz,1,2334463,4645,3,123412,Inferno,Train,0,Overpass,Vertigo,0,Dust2,Mirage,Nuke
16-06-2019,Tricked,AVANGAR,1,2334194,4310,3,123412,Vertigo,Overpass,0,Nuke,Dust2,0,Train,Mirage,Inferno
16-06-2019,CR4ZY,Ancient,1,2334195,4310,3,123412,Overpass,Dust2,0,Vertigo,Mirage,0,Train,Inferno,Nuke
16-06-2019,Windigo,GamerLegion,0,2334328,4557,3,123412,Vertigo,Inferno,0,Nuke,Mirage,0,Train,Dust2,Overpass
16-06-2019,Tricked,Winstrike,1,2334192,4310,3,123412,Vertigo,Mirage,0,Inferno,Overpass,0,Nuke,Dust2,Train
16-06-2019,FURIA,GamerLegion,0,2334327,4557,3,123412,Dust2,Mirage,0,Nuke,Train,0,Inferno,Vertigo,Overpass
16-06-2019,Chaos,CR4ZY,1,2334193,4310,3,123412,Nuke,Train,0,Overpass,Inferno,0,Dust2,Mirage,Vertigo
16-06-2019,Virtus.pro,Windigo,1,2334326,4557,3,123412,Inferno,Dust2,0,Vertigo,Train,0,Nuke,Overpass,Mirage
15-06-2019,OpTic,Chaos,0,2334189,4310,1,121212,Inferno,Overpass,Dust2,Nuke,Train,Vertigo,0,0,Mirage
15-06-2019,Luminosity,TeamOne,1,2334423,4619,3,123412,Nuke,Train,0,Vertigo,Dust2,0,Mirage,Overpass,Inferno
15-06-2019,Genuine,Chiefs,1,2334393,4610,3,123412,Dust2,Nuke,0,Vertigo,Inferno,0,Train,Overpass,Mirage
15-06-2019,Fighting 4 Freedom,ORDER,1,2334394,4610,3,123412,Mirage,Vertigo,0,Dust2,Train,0,Overpass,Nuke,Inferno
15-06-2019,Envy,Singularity,1,2334424,4619,3,123412,Vertigo,Overpass,0,Dust2,Train,0,Inferno,Nuke,Mirage
15-06-2019,ORDER,Chiefs,1,2334395,4610,3,123412,Dust2,Train,0,Vertigo,Mirage,0,Inferno,Overpass,Nuke
15-06-2019,Winstrike,AVANGAR,1,2334186,4310,1,121212,Inferno,Dust2,Mirage,Nuke,Train,Overpass,0,0,Vertigo
15-06-2019,CR4ZY,Ancient,0,2334187,4310,1,121212,Overpass,Dust2,Nuke,Vertigo,Train,Mirage,0,0,Inferno
15-06-2019,Aristocracy,Tricked,1,2334188,4310,1,121212,Inferno,Dust2,Nuke,Vertigo,Overpass,Mirage,0,0,Train
15-06-2019,Virtus.pro,BIG,1,2334324,4557,3,123412,Inferno,Overpass,0,Nuke,Vertigo,0,Mirage,Dust2,Train
15-06-2019,Spirit,Liquid,0,2334404,4632,3,123412,Dust2,Inferno,0,Train,Nuke,0,Vertigo,Overpass,Mirage
15-06-2019,Aristocracy,AVANGAR,1,2334190,4310,1,121212,Inferno,Dust2,Vertigo,Nuke,Train,Mirage,0,0,Overpass
15-06-2019,mCon,Defusekids,1,2334361,4677,3,123412,Train,Inferno,0,Overpass,Dust2,0,Mirage,Nuke,Vertigo
15-06-2019,Dark Tigers,Universe,0,2334248,4671,3,123412,Vertigo,Overpass,0,Dust2,Mirage,0,Nuke,Train,Inferno
15-06-2019,OpTic,Ancient,1,2334191,4310,1,121212,Inferno,Overpass,Dust2,Vertigo,Nuke,Train,0,0,Mirage
15-06-2019,GamerLegion,OFFSET,0,2334325,4557,3,123412,Nuke,Train,0,Mirage,Vertigo,0,Dust2,Inferno,Overpass
15-06-2019,HellRaisers,G2,1,2334433,4632,3,123412,Nuke,Overpass,0,Mirage,Vertigo,0,Inferno,Dust2,Train
14-06-2019,Movistar Riders,G2,1,2334314,4632,1,121212,Dust2,Overpass,Nuke,Mirage,Inferno,Vertigo,0,0,Train
14-06-2019,FURIA,TeamOne,0,2334381,4619,3,123412,Dust2,Train,0,Vertigo,Inferno,0,Nuke,Overpass,Mirage
14-06-2019,Luminosity,Lazarus,0,2334385,4619,3,123412,Nuke,Vertigo,0,Overpass,Train,0,Dust2,Mirage,Inferno
14-06-2019,New Identity,eUnited,1,2334386,4619,3,123412,Overpass,Vertigo,0,Inferno,Train,0,Mirage,Dust2,Nuke
14-06-2019,NRG,Singularity,1,2334389,4619,3,123412,Vertigo,Inferno,0,Dust2,Overpass,0,Train,Nuke,Mirage
14-06-2019,Dracarys,Warthox,0,2334401,4678,3,123412,Inferno,Vertigo,0,Train,Overpass,0,Mirage,Nuke,Dust2
14-06-2019,HellRaisers,forZe,0,2334313,4632,1,121212,Mirage,Inferno,Dust2,Overpass,Vertigo,Train,0,0,Nuke
14-06-2019,The Quest,Luminosity,0,2334419,4619,3,123412,Train,Mirage,0,Nuke,Vertigo,0,Inferno,Dust2,Overpass
14-06-2019,Copenhagen Flames,Unique,0,2334400,4642,3,123412,Dust2,Vertigo,0,Overpass,Inferno,0,Nuke,Train,Mirage
14-06-2019,forZe,G2,0,2334425,4632,3,123412,Vertigo,Train,0,Mirage,Nuke,0,Inferno,Overpass,Dust2
14-06-2019,Singularity,ATK,1,2334417,4619,3,123412,Dust2,Train,0,Nuke,Mirage,0,Vertigo,Overpass,Inferno
14-06-2019,New Identity,Envy,1,2334418,4619,3,123412,Nuke,Train,0,Vertigo,Dust2,0,Overpass,Inferno,Mirage
14-06-2019,HellRaisers,Movistar Riders,0,2334426,4632,3,123412,Vertigo,Overpass,0,Dust2,Train,0,Mirage,Inferno,Nuke
14-06-2019,TeamOne,Bad News Bears,1,2334420,4619,3,123412,Dust2,Vertigo,0,Train,Inferno,0,Nuke,Mirage,Overpass
13-06-2019,NONAME,Syman,1,2334378,4678,3,123412,Train,Overpass,0,Nuke,Dust2,0,Mirage,Vertigo,Inferno
13-06-2019,The Quest,eUnited,1,2334320,4619,3,123412,Train,Vertigo,0,Inferno,Mirage,0,Nuke,Dust2,Overpass
13-06-2019,New Identity,Cloud9,1,2334319,4619,3,123412,Dust2,Train,0,Vertigo,Overpass,0,Mirage,Nuke,Inferno
13-06-2019,NRG,Mythic,0,2334321,4619,3,123412,Vertigo,Overpass,0,Nuke,Inferno,0,Train,Dust2,Mirage
13-06-2019,Bad News Bears,Singularity,1,2334322,4619,3,123412,Vertigo,Train,0,Dust2,Inferno,0,Overpass,Nuke,Mirage
13-06-2019,Chiefs,ORDER,1,2334390,4503,3,123412,Vertigo,Mirage,0,Dust2,Overpass,0,Train,Inferno,Nuke
13-06-2019,Nemiga,Nordavind,0,2334379,4524,1,121212,Train,Overpass,Vertigo,Mirage,Dust2,Nuke,0,0,Inferno
13-06-2019,NoChance,Sprout,1,2334311,4632,1,121212,Train,Mirage,Overpass,Vertigo,Nuke,Inferno,0,0,Dust2
13-06-2019,Liquid,Spirit,0,2334312,4632,1,121212,Train,Mirage,Vertigo,Overpass,Dust2,Inferno,0,0,Nuke
13-06-2019,Tricked,Nemiga,1,2334341,4463,3,123412,Vertigo,Overpass,0,Train,Dust2,0,Nuke,Mirage,Inferno
13-06-2019,Spirit,Sprout,1,2334396,4632,3,123412,Dust2,Overpass,0,Vertigo,Nuke,0,Inferno,Train,Mirage
13-06-2019,Party Astronauts,Envy,0,2334384,4619,3,123412,Inferno,Mirage,0,Vertigo,Dust2,0,Overpass,Nuke,Train
13-06-2019,ATK,Peeker's Advantage,1,2334380,4619,3,123412,Vertigo,Nuke,0,Train,Overpass,0,Inferno,Mirage,Dust2
13-06-2019,Heroic,AVANGAR,0,2333181,4550,3,123412,Train,Inferno,0,Nuke,Vertigo,0,Overpass,Dust2,Mirage
13-06-2019,KOVA,SJ,1,2334383,4675,3,123412,Vertigo,Nuke,0,Overpass,Mirage,0,Dust2,Train,Inferno
13-06-2019,Liquid,NoChance,1,2334399,4632,3,123412,Train,Vertigo,0,Overpass,Inferno,0,Mirage,Nuke,Dust2
13-06-2019,The Quest,Cloud9,0,2334387,4619,3,123412,Train,Dust2,0,Vertigo,Overpass,0,Nuke,Mirage,Inferno
13-06-2019,Bad News Bears,Mythic,0,2334388,4619,3,123412,Vertigo,Train,0,Dust2,Nuke,0,Overpass,Inferno,Mirage
12-06-2019,Virtus.pro,BIG,0,2334310,4613,3,123412,Dust2,Overpass,0,Nuke,Vertigo,0,Train,Inferno,Mirage
12-06-2019,W7M,Reapers,0,2334303,4648,3,123412,Dust2,Vertigo,0,Nuke,Train,0,Mirage,Overpass,Inferno
12-06-2019,Ground Zero,Chiefs,0,2334286,4503,3,123412,Train,Mirage,0,Inferno,Vertigo,0,Nuke,Overpass,Dust2
12-06-2019,NoChance,Heroic,0,2334288,4613,3,123412,Overpass,Inferno,0,Train,Dust2,0,Vertigo,Mirage,Nuke
12-06-2019,TeamOne,ATK,1,2334316,4619,3,123412,Vertigo,Dust2,0,Mirage,Nuke,0,Overpass,Inferno,Train
12-06-2019,Party Astronauts,Luminosity,1,2334318,4619,3,123412,Inferno,Vertigo,0,Nuke,Overpass,0,Dust2,Train,Mirage
12-06-2019,Lazarus,Envy,1,2334317,4619,3,123412,Inferno,Overpass,0,Vertigo,Dust2,0,Mirage,Nuke,Train
12-06-2019,Ancient,Tricked,1,2334285,4613,3,123412,Train,Vertigo,0,Overpass,Mirage,0,Dust2,Nuke,Inferno
12-06-2019,Sprout,OpTic,0,2334284,4613,3,123412,Vertigo,Overpass,0,Inferno,Train,0,Mirage,Nuke,Dust2
11-06-2019,DreamEaters,Izako Boars,0,2334255,4642,3,123412,Nuke,Vertigo,0,Overpass,Inferno,0,Mirage,Dust2,Train
11-06-2019,NoChance,Windigo,1,2334273,4613,3,123412,Overpass,Train,0,Vertigo,Inferno,0,Nuke,Mirage,Dust2
11-06-2019,Maknitude,Sprout,1,2334263,4613,3,123412,Dust2,Overpass,0,Vertigo,Inferno,0,Nuke,Mirage,Train
11-06-2019,ex-Athletico,Ground Zero,1,2334282,4503,3,123412,Train,Overpass,0,Vertigo,Mirage,0,Dust2,Nuke,Inferno
11-06-2019,Virtus.pro,pro100,0,2334271,4463,1,121212,Overpass,Inferno,Dust2,Train,Cache,Nuke,0,0,Mirage
11-06-2019,Genuine,ORDER,1,2334281,4503,3,123412,Vertigo,Nuke,0,Dust2,Overpass,0,Inferno,Mirage,Train
11-06-2019,Tricked,Nordavind,0,2334262,4613,3,123412,Vertigo,Mirage,0,Train,Dust2,0,Nuke,Overpass,Inferno
11-06-2019,expert,FrenchFrogs,1,2334283,4524,1,121212,Dust2,Vertigo,Nuke,Train,Overpass,Mirage,0,0,Inferno
11-06-2019,BIG,fnatic,0,2334266,4613,3,123412,Train,Mirage,0,Vertigo,Dust2,0,Overpass,Nuke,Inferno
11-06-2019,GamerLegion,Virtus.pro,0,2334264,4613,3,123412,Nuke,Mirage,0,Dust2,Vertigo,0,Inferno,Train,Overpass
11-06-2019,BLUEJAYS,STEP,1,2334201,4672,3,123412,Overpass,Mirage,0,Inferno,Nuke,0,Dust2,Vertigo,Train
11-06-2019,CR4ZY,Heroic,1,2334265,4613,3,123412,Overpass,Vertigo,0,Train,Nuke,0,Dust2,Mirage,Inferno
11-06-2019,cats,Ambush,0,2334202,4672,3,123412,Vertigo,Dust2,0,Nuke,Train,0,Mirage,Overpass,Inferno
11-06-2019,mousesports,OpTic,1,2334267,4613,3,123412,Dust2,Vertigo,0,Train,Overpass,0,Mirage,Nuke,Inferno
11-06-2019,Ancient,North,0,2334272,4613,3,123412,Train,Mirage,0,Vertigo,Dust2,0,Nuke,Overpass,Inferno
11-06-2019,Singularity,TeamOne,0,2334280,4643,3,123412,Dust2,Overpass,0,Vertigo,Inferno,0,Nuke,Train,Mirage
10-06-2019,Paradox,Chiefs,0,2334253,4503,3,123412,Train,Overpass,0,Vertigo,Inferno,0,Mirage,Dust2,Nuke
10-06-2019,Heroic,Tricked,0,2334217,4613,3,123412,Train,Nuke,0,Vertigo,Overpass,0,Mirage,Dust2,Inferno
10-06-2019,Nordavind,CR4ZY,1,2334219,4613,3,123412,Train,Mirage,0,Overpass,Inferno,0,Vertigo,Dust2,Nuke
10-06-2019,Genuine,rewound,0,2334254,4503,3,123412,Dust2,Mirage,0,Vertigo,Nuke,0,Train,Inferno,Overpass
10-06-2019,Vega Squadron,DreamEaters,0,2334242,4614,3,123412,Nuke,Vertigo,0,Train,Dust2,0,Mirage,Inferno,Overpass
10-06-2019,Jade,ORDER,0,2334252,4503,3,123412,Nuke,Overpass,0,Dust2,Train,0,Mirage,Inferno,Vertigo
10-06-2019,Se7en,Gambit Youngsters,1,2334243,4614,3,123412,Overpass,Nuke,0,Train,Dust2,0,Inferno,Mirage,Vertigo
10-06-2019,Maknitude,fnatic,1,2334221,4613,3,123412,Overpass,Dust2,0,Vertigo,Inferno,0,Nuke,Mirage,Train
10-06-2019,Izako Boars,AGO,1,2334244,4524,1,121212,Overpass,Train,Inferno,Vertigo,Nuke,Mirage,0,0,Dust2
10-06-2019,OpTic,GamerLegion,0,2334223,4613,3,123412,Inferno,Mirage,0,Nuke,Vertigo,0,Train,Dust2,Overpass
10-06-2019,Virtus.pro,mousesports,1,2334222,4613,3,123412,Dust2,Inferno,0,Vertigo,Mirage,0,Nuke,Train,Overpass
10-06-2019,Warthox,Winstrike,1,2334249,4614,3,123412,Train,Vertigo,0,Inferno,Dust2,0,Nuke,Mirage,Overpass
10-06-2019,Unique,NOTBAD,0,2334247,4614,3,123412,Overpass,Dust2,0,Vertigo,Inferno,0,Train,Mirage,Nuke
10-06-2019,Windigo,Ancient,0,2334224,4613,3,123412,Inferno,Nuke,0,Vertigo,Train,0,Dust2,Overpass,Mirage
10-06-2019,NoChance,North,1,2334225,4613,3,123412,Overpass,Train,0,Vertigo,Nuke,0,Mirage,Dust2,Inferno
10-06-2019,BIG,Sprout,0,2334220,4613,3,123412,Nuke,Train,0,Vertigo,Inferno,0,Overpass,Mirage,Dust2
09-06-2019,Spirit,Vega Squadron,0,2334182,4614,3,123412,Overpass,Dust2,0,Nuke,Inferno,0,Vertigo,Train,Mirage
09-06-2019,NONAME,DreamEaters,1,2334207,4614,3,123412,Overpass,Train,0,Nuke,Vertigo,0,Dust2,Inferno,Mirage
09-06-2019,Luminosity,Lazarus,1,2334178,4665,3,123412,Nuke,Train,0,Overpass,Vertigo,0,Mirage,Inferno,Dust2
09-06-2019,ATK,Rugratz,0,2334200,4643,3,123412,Nuke,Mirage,0,Vertigo,Train,0,Dust2,Overpass,Inferno
09-06-2019,TeamOne,eUnited,1,2334177,4665,3,123412,Vertigo,Nuke,0,Train,Inferno,0,Dust2,Mirage,Overpass
09-06-2019,EXTREMUM,NOTBAD,0,2334181,4614,3,123412,Inferno,Overpass,0,Vertigo,Train,0,Nuke,Mirage,Dust2
09-06-2019,The Final Tribe,BLUEJAYS,0,2334150,4672,3,123412,Nuke,Vertigo,0,Overpass,Mirage,0,Inferno,Dust2,Train
09-06-2019,Dracarys,Warthox,1,2334184,4614,3,123412,Inferno,Vertigo,0,Train,Overpass,0,Mirage,Nuke,Dust2
09-06-2019,Nemiga,Gambit Youngsters,1,2334185,4614,3,123412,Train,Vertigo,0,Nuke,Mirage,0,Inferno,Overpass,Dust2
09-06-2019,pro100,Se7en,0,2334204,4614,3,123412,Train,Overpass,0,Nuke,Vertigo,0,Inferno,Dust2,Mirage
09-06-2019,Virtus.pro,Aristocracy,0,2334082,4668,3,123412,Dust2,Overpass,0,Inferno,Vertigo,0,Mirage,Nuke,Train
09-06-2019,FURIA,Vitality,0,2333777,4411,3,123412,Dust2,Mirage,0,Train,Nuke,0,Inferno,Overpass,Vertigo
09-06-2019,Unique,forZe,0,2334206,4614,3,123412,Overpass,Nuke,0,Vertigo,Dust2,0,Train,Inferno,Mirage
09-06-2019,Dark Tigers,Gravity,0,2334138,4670,3,123412,Vertigo,Train,0,Overpass,Mirage,0,Inferno,Dust2,Nuke
